id,source_id,source_type,food_id,orig_food_id,orig_food_common_name,category,orig_food_part,orig_source_id,orig_source_name,orig_content,orig_min,orig_max,orig_unit,orig_citation,citation,citation_type,creator_id,updater_id,created_at,updated_at,orig_method,orig_unit_expression,standard_content,preparation_type,export
8327,2,Nutrient,690,3826,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted",Baby foods,,203,Protein,12500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12500.0,,0
8328,2,Nutrient,690,3827,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE LIPIL, with iron, powder, with ARA and DHA",Baby foods,,203,Protein,10900.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,10900.0,,0
8329,2,Nutrient,690,3830,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE, LIPIL, with iron, liquid concentrate, not reconstituted, with ARA and DHA",Baby foods,,203,Protein,2680.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2680.0,,0
8330,2,Nutrient,690,3832,"Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, ready-to-feed, with ARA and DHA",Baby foods,,203,Protein,1380.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1380.0,,0
8331,2,Nutrient,690,3837,"Infant formula, ABBOTT NUTRITION, SIMILAC, PM 60/40, powder not reconstituted (formerly ROSS)",Baby foods,,203,Protein,11400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,11400.0,,0
8332,2,Nutrient,690,3838,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN LIPIL, with iron, powder, not reconstituted, with ARA and DHA",Baby foods,,203,Protein,13900.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,13900.0,,0
8333,2,Nutrient,690,3839,"Infant formula, ABBOTT NUTRITION, SIMILAC NATURAL CARE, ADVANCE, ready-to-feed, with ARA and DHA (formerly ROSS)",Baby foods,,203,Protein,2120.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2120.0,,0
8334,2,Nutrient,690,3840,"Infant formula, ABBOTT NUTRITION, SIMILAC, SPECIAL CARE, ADVANCE 24, with iron, ready-to-feed, with ARA and DHA (formerly ROSS)",Baby foods,,203,Protein,1800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1800.0,,0
8335,2,Nutrient,690,3841,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, ready-to-feed (formerly ROSS)",Baby foods,,203,Protein,1610.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1610.0,,0
8336,2,Nutrient,690,3842,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, liquid concentrate (formerly ROSS)",Baby foods,,203,Protein,3130.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,3130.0,,0
8337,2,Nutrient,690,3843,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, powder, not reconstituted (formerly ROSS)",Baby foods,,203,Protein,12600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12600.0,,0
8338,2,Nutrient,690,3844,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, LIPIL, with iron, liquid concentrate not reconstituted, with ARA and DHA",Baby foods,,203,Protein,3530.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,3530.0,,0
8339,2,Nutrient,690,3845,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN LIPIL, with iron, ready to feed, with ARA and DHA",Baby foods,,203,Protein,1830.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1830.0,,0
8340,2,Nutrient,690,3846,"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, with iron, ready-to-feed (formerly ROSS)",Baby foods,,203,Protein,1800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1800.0,,0
8341,2,Nutrient,690,3849,"Infant formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, with iron, powder, with ARA and DHA",Baby foods,,203,Protein,12500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12500.0,,0
8342,2,Nutrient,690,3850,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, ready-to-feed (formerly ROSS)",Baby foods,,203,Protein,1360.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1360.0,,0
8343,2,Nutrient,690,3851,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, liquid concentrate, not reconstituted (formerly ROSS)",Baby foods,,203,Protein,2640.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2640.0,,0
8344,2,Nutrient,690,3852,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE LIPIL, with iron, powder, not reconstituted, with ARA and DHA",Baby foods,,203,Protein,12500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12500.0,,0
8345,2,Nutrient,690,3853,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, powder, not reconstituted (formerly ROSS)",Baby foods,,203,Protein,10890.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,10890.0,,0
8346,2,Nutrient,690,3854,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, LIPIL, liquid concentrate, not reconstituted, with ARA and DHA",Baby foods,,203,Protein,3190.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,3190.0,,0
8347,2,Nutrient,690,3855,"Infant formula, ABBOTT NUTRITION, SIMILAC, low iron, ready-to-feed (formerly ROSS)",Baby foods,,203,Protein,1360.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1360.0,,0
8348,2,Nutrient,690,3856,"Infant formula, ABBOTT NUTRITION, SIMILAC, low iron, liquid concentrate, not reconstituted (formerly ROSS)",Baby foods,,203,Protein,2640.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2640.0,,0
8349,2,Nutrient,690,3857,"Infant formula, MEAD JOHNSON, PROSOBEE LIPIL, with iron, ready to feed, with ARA and DHA",Baby foods,,203,Protein,1640.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1640.0,,0
8350,2,Nutrient,690,3858,"Infant formula, ABBOTT NUTRITION, SIMILAC, low iron, powder, not reconstituted (formerly ROSS)",Baby foods,,203,Protein,10850.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,10850.0,,0
8351,2,Nutrient,690,3859,"Infant formula, NESTLE, GOOD START SOY, with DHA and ARA, ready-to-feed",Baby foods,,203,Protein,1600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1600.0,,0
8352,2,Nutrient,690,3860,"Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed (formerly ROSS)",Baby foods,,203,Protein,2860.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2860.0,,0
8353,2,Nutrient,690,3861,"Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA",Baby foods,,203,Protein,15600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,15600.0,,0
8354,2,Nutrient,690,3864,"Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA",Baby foods,,203,Protein,2140.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2140.0,,0
8355,2,Nutrient,690,3867,"Infant formula, NESTLE, GOOD START SOY, with ARA and DHA, powder",Baby foods,,203,Protein,12500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12500.0,,0
8356,2,Nutrient,690,3868,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE, ready-to-feed",Baby foods,,203,Protein,1380.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1380.0,,0
8357,2,Nutrient,690,3869,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE, with iron, powder, not reconstituted",Baby foods,,203,Protein,10850.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,10850.0,,0
8358,2,Nutrient,690,3870,"Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed, with iron and fiber (formerly ROSS)",Baby foods,,203,Protein,2800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2800.0,,0
8359,2,Nutrient,690,3880,"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, ready-to-feed (formerly WYETH-AYERST)",Baby foods,,203,Protein,1400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1400.0,,0
8360,2,Nutrient,690,3881,"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, liquid concentrate, not reconstituted (formerly WYETH-AYERST)",Baby foods,,203,Protein,2900.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2900.0,,0
8361,2,Nutrient,690,3883,"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, powder (formerly WYETH-AYERST)",Baby foods,,203,Protein,12000.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12000.0,,0
8362,2,Nutrient,690,3890,"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, soy, ready-to-feed (formerly WYETH-AYERST)",Baby foods,,203,Protein,1800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1800.0,,0
8363,2,Nutrient,690,3891,"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, soy, liquid concentrate (formerly WYETH-AYERST)",Baby foods,,203,Protein,3600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,3600.0,,0
8364,2,Nutrient,690,3893,"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, soy, powder (formerly WYETH-AYERST)",Baby foods,,203,Protein,13600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,13600.0,,0
8365,2,Nutrient,690,3900,"Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, ready-to-feed",Baby foods,,203,Protein,1700.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1700.0,,0
8366,2,Nutrient,690,3901,"Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, liquid concentrate, not reconstituted",Baby foods,,203,Protein,3250.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,3250.0,,0
8367,2,Nutrient,690,3913,"Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, powder",Baby foods,,203,Protein,12200.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12200.0,,0
8368,2,Nutrient,690,3925,"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, ready-to-feed",Baby foods,,203,Protein,1630.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1630.0,,0
8369,2,Nutrient,690,3926,"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, liquid concentrate, not reconstituted",Baby foods,,203,Protein,3200.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,3200.0,,0
8370,2,Nutrient,690,3928,"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, powder",Baby foods,,203,Protein,12500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12500.0,,0
8371,2,Nutrient,690,3929,"Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted",Baby foods,,203,Protein,15600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,15600.0,,0
8372,2,Nutrient,690,3930,"Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder",Baby foods,,203,Protein,2140.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2140.0,,0
8373,2,Nutrient,690,3934,"Babyfood, corn and sweet potatoes, strained",Baby foods,,203,Protein,1260.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1260.0,,0
8374,2,Nutrient,690,3935,"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA (formerly ROSS)",Baby foods,,203,Protein,1800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1800.0,,0
8375,2,Nutrient,690,3936,"Infant formula, PBM PRODUCTS, store brand, ready-to-feed (formerly WYETH-AYERST)",Baby foods,,203,Protein,1400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1400.0,,0
8376,2,Nutrient,690,3937,"Infant formula, PBM PRODUCTS, store brand, liquid concentrate, not reconstituted (formerly WYETH-AYERST)",Baby foods,,203,Protein,2900.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,2900.0,,0
8377,2,Nutrient,690,3938,"Infant formula, PBM PRODUCTS, store brand, powder (formerly WYETH-AYERST)",Baby foods,,203,Protein,12000.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12000.0,,0
8378,2,Nutrient,690,3939,"Infant formula, PBM PRODUCTS, store brand, soy, ready-to-feed (formerly WYETH-AYERST)",Baby foods,,203,Protein,1800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1800.0,,0
8379,2,Nutrient,690,3940,"Infant formula, PBM PRODUCTS, store brand, soy, liquid concentrate, not reconstituted (formerly WYETH-AYERST)",Baby foods,,203,Protein,3600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,3600.0,,0
8380,2,Nutrient,690,3941,"Infant formula, PBM PRODUCTS, store brand, soy, powder (formerly WYETH-AYERST)",Baby foods,,203,Protein,13600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,13600.0,,0
8381,2,Nutrient,690,3942,"Infant formula, MEAD JOHNSON, ENFAMIL, AR LIPIL, ready-to-feed, with ARA and DHA",Baby foods,,203,Protein,1710.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1710.0,,0
8382,2,Nutrient,690,3943,"Infant formula, MEAD JOHNSON, ENFAMIL, AR LIPIL, powder, with ARA and DHA",Baby foods,,203,Protein,12730.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,12730.0,,0
8383,2,Nutrient,690,3944,"Infant formula, ABBOTT NUTRITION, SIMILAC NEOSURE, ready-to-feed, with ARA and DHA (formerly ROSS)",Baby foods,,203,Protein,1920.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:40 UTC,2019-12-11 21:15:01 UTC,,,1920.0,,0
8384,2,Nutrient,690,3945,"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA (formerly ROSS)",Baby foods,,203,Protein,14420.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,14420.0,,0
8385,2,Nutrient,690,3946,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE (LACTOSE FREE) ready-to-feed, with ARA and DHA (formerly ROSS)",Baby foods,,203,Protein,1480.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1480.0,,0
8386,2,Nutrient,690,3947,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), liquid concentrate, with ARA and DHA (formerly ROSS)",Baby foods,,203,Protein,2730.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,2730.0,,0
8387,2,Nutrient,690,3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA (formerly ROSS)",Baby foods,,203,Protein,11130.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,11130.0,,0
8388,2,Nutrient,690,3949,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, ready-to-feed (formerly ROSS)",Baby foods,,203,Protein,1360.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1360.0,,0
8389,2,Nutrient,690,3950,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted (formerly ROSS)",Baby foods,,203,Protein,10890.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,10890.0,,0
8390,2,Nutrient,690,3951,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, liquid concentrate, not reconstituted (formerly ROSS)",Baby foods,,203,Protein,2640.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,2640.0,,0
8391,2,Nutrient,690,3952,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, ADVANCE with iron, liquid concentrate (formerly ROSS)",Baby foods,,203,Protein,3130.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,3130.0,,0
8392,2,Nutrient,690,3953,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, ADVANCE with iron, ready-to-feed (formerly ROSS)",Baby foods,,203,Protein,1610.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1610.0,,0
8393,2,Nutrient,690,3954,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, ADVANCE with iron, powder, not reconstituted (formerly ROSS)",Baby foods,,203,Protein,12600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,12600.0,,0
8394,2,Nutrient,690,3955,"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, ready-to-feed, with ARA and DHA",Baby foods,,203,Protein,2000.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,2000.0,,0
8395,2,Nutrient,690,3956,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added DHA",Baby foods,,203,Protein,3400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,3400.0,,0
8396,2,Nutrient,690,3957,"Infant formula, ABBOTT NUTRITION, ALIMENTUM ADVANCE, with iron, powder, not reconstituted, with DHA and ARA (formerly ROSS)",Baby foods,,203,Protein,13990.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,13990.0,,0
8397,2,Nutrient,690,3959,"Babyfood, mashed cheddar potatoes and broccoli, toddlers",Baby foods,,203,Protein,1130.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1130.0,,0
8398,2,Nutrient,690,3960,"Infant formula, NESTLE, GOOD START SUPREME, with iron, DHA and ARA, ready-to-feed",Baby foods,,203,Protein,1450.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1450.0,,0
8399,2,Nutrient,690,3961,"Infant formula, NESTLE, GOOD START SUPREME, with iron, DHA and ARA, prepared from liquid concentrate",Baby foods,,203,Protein,1450.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1450.0,,0
8400,2,Nutrient,690,3963,"Infant Formula, MEAD JOHNSON, ENFAMIL GENTLEASE LIPIL, with iron, prepared from powder",Baby foods,,203,Protein,1520.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1520.0,,0
8401,2,Nutrient,690,3964,"Baby food, fortified cereal bar, fruit filling",Baby foods,,203,Protein,5430.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,5430.0,,0
8402,2,Nutrient,690,3965,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added iron",Baby foods,,203,Protein,3050.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,3050.0,,0
8403,2,Nutrient,690,3966,"Infant formula, NESTLE, GOOD START SOY, with DHA and ARA, liquid concentrate",Baby foods,,203,Protein,3310.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,3310.0,,0
8404,2,Nutrient,690,3967,"Toddler formula, MEAD JOHNSON, ENFAGROW PREMIUM (formerly ENFAMIL, LIPIL, NEXT STEP), powder",Baby foods,,203,Protein,13000.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,13000.0,dried or powder,0
8405,2,Nutrient,690,3968,"Toddler formula, MEAD JOHNSON, ENFAGROW PREMIUM (formerly ENFAMIL, LIPIL, NEXT STEP), ready-to-feed",Baby foods,,203,Protein,1780.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1780.0,other,0
8406,2,Nutrient,690,3980,"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder",Baby foods,,203,Protein,11800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,11800.0,,0
8407,2,Nutrient,690,42119,"Babyfood, banana juice with low fat yogurt",Baby foods,,203,Protein,2500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,2500.0,,0
8408,2,Nutrient,690,42120,"Babyfood, mixed fruit juice with low fat yogurt",Baby foods,,203,Protein,2400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,2400.0,,0
8409,2,Nutrient,690,42150,"Babyfood, apple yogurt dessert, strained",Baby foods,,203,Protein,800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,800.0,,0
8410,2,Nutrient,690,42266,"Babyfood, juice, apple-sweet potato",Baby foods,,203,Protein,300.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,300.0,,0
8411,2,Nutrient,690,42267,"Babyfood, juice, orange-carrot",Baby foods,,203,Protein,500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,500.0,,0
8412,2,Nutrient,690,42278,"Babyfood, vegetable and brown rice, strained",Baby foods,,203,Protein,1900.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1900.0,,0
8413,2,Nutrient,690,42279,"Babyfood, peas and brown rice",Baby foods,,203,Protein,3400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,3400.0,,0
8414,2,Nutrient,690,42284,"Babyfood, baked product, finger snacks cereal",Baby foods,,203,Protein,6400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,6400.0,,0
8415,2,Nutrient,690,42285,"Babyfood, cereal, brown rice, dry, instant",Baby foods,,203,Protein,8700.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,8700.0,,0
8416,2,Nutrient,690,42316,"Babyfood, carrots, toddler",Baby foods,,203,Protein,600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,600.0,,0
8417,2,Nutrient,690,43004,"Babyfood, dessert, banana pudding, strained",Baby foods,,203,Protein,1000.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1000.0,,0
8418,2,Nutrient,690,43006,"Babyfood, fruit, tutti frutti, strained",Baby foods,,203,Protein,400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,400.0,,0
8419,2,Nutrient,690,43007,"Babyfood, fruit, tutti frutti, junior",Baby foods,,203,Protein,400.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,400.0,,0
8420,2,Nutrient,690,43008,"Babyfood, dinner, chicken and rice",Baby foods,,203,Protein,1600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:43:41 UTC,2019-12-11 21:15:01 UTC,,,1600.0,,0
